"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-02 13:41:09",1756820469884,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/status","GET","",-1,"g6h7s-1756820469148-75012f7378c7","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",-1,"iad1",-1,-1,"[dotenv@17.2.1] injecting env (0) from .env -- tip: 🔐 prevent building .env in docker: https://dotenvx.com/prebuild","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHXE51JSWHQJMP4DDBV1M","",-1
"2025-09-02 13:41:09",1756820469327,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/analyses","GET","",200,"4d9zk-1756820469287-529239b34024","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",5,"iad1",131,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHXJF98P2P9TM3CC2V04S","YLLY2GoRuats",1
"2025-09-02 13:41:09",1756820469320,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/status","GET","",200,"zvnnb-1756820469281-050fca42b8fb","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",8,"iad1",131,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHXJ8DJGE6YH0TAV75TN2","YLLY2GoRuats",1
"2025-09-02 13:41:09",1756820469189,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/status","GET","",200,"g6h7s-1756820469148-75012f7378c7","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",45,"iad1",117,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHXE51JSWHQJMP4DDBV1M","EGt5Q5CKoZ7R",1
"2025-09-02 13:41:09",1756820469188,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/analyses","GET","",200,"9rwgq-1756820469150-21f37828a0dc","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",5,"iad1",131,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHXE4K5AA1SYDENDXNJEM","YLLY2GoRuats",1
"2025-09-02 13:41:08",1756820468936,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/status","GET","",-1,"9rwgq-1756820468772-fb6ea12bca1d","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",-1,"iad1",-1,-1,"[dotenv@17.2.1] injecting env (0) from .env -- tip: 📡 observe env with Radar: https://dotenvx.com/radar","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHX5KJZ8A0K1ZHPRD0ZAT","",-1
"2025-09-02 13:41:08",1756820468917,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/analyses","GET","",200,"xhfnm-1756820468770-9a992e3f5e92","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",5,"iad1",131,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHX5NE6X2MVSTY861JHAP","YLLY2GoRuats",1
"2025-09-02 13:41:08",1756820468915,"ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app/api/status","GET","",200,"9rwgq-1756820468772-fb6ea12bca1d","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-g8w0tg5kx-evgenias-projects-8a10f913.vercel.app","dpl_9Fkxbq2ZaHSU55UhodubdCBhoKFt",115,"iad1",131,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K45AHX5KJZ8A0K1ZHPRD0ZAT","YLLY2GoRuats",1
"2025-09-02 13:18:57",1756819137592,"ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app/api/analyses","GET","",200,"j7vt7-1756819137552-782c784b4a00","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","dpl_ATNFZHmBVL9dSdJSJEvk8RDqGdvE",6,"iad1",130,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K459991R9RQDQZRQS6GPJMV1","MVOnKmyGH6tt",1
"2025-09-02 13:18:57",1756819137573,"ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app/api/status","GET","",-1,"k474f-1756819137391-de5f037c1c74","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","dpl_ATNFZHmBVL9dSdJSJEvk8RDqGdvE",-1,"iad1",-1,-1,"[dotenv@17.2.1] injecting env (0) from .env -- tip: ⚙️  suppress all logs with { quiet: true }","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K459990BG6ENM0VEYVMAVV55","",-1
"2025-09-02 13:18:57",1756819137556,"ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app/api/status","GET","",200,"kxphz-1756819137515-525b89295683","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","dpl_ATNFZHmBVL9dSdJSJEvk8RDqGdvE",7,"iad1",130,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K459990MVE61F7V4M0M2SZN8","MVOnKmyGH6tt",1
"2025-09-02 13:18:57",1756819137548,"ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app/api/analyses","GET","",200,"wjrx6-1756819137392-5441ce09c99f","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","dpl_ATNFZHmBVL9dSdJSJEvk8RDqGdvE",6,"iad1",130,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K459990CY8T074CP9SDHZV40","MVOnKmyGH6tt",1
"2025-09-02 13:18:57",1756819137547,"ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app/api/status","GET","",200,"k474f-1756819137391-de5f037c1c74","vercel-screenshot/1.0","info","production","main","","lambda","/api/server.js","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","ai-docs-analyzer-nlqbu3otg-evgenias-projects-8a10f913.vercel.app","dpl_ATNFZHmBVL9dSdJSJEvk8RDqGdvE",102,"iad1",130,2048,"","prj_fiD4bk9P6G49I3b2v1HMr3zpTXTR","","","01K459990BG6ENM0VEYVMAVV55","MVOnKmyGH6tt",1
